98,chrm,1595629,1595973,ECRM13516_RS08140,DUF3168 domain_containing protein,+
98,chrm,3297112,3297456,ECRM13516_RS16835,DUF3168 domain_containing protein,-
98,chrm,2730217,2730561,ECRM13516_RS14055,DUF3168 domain_containing protein,-
98,chrm,2279973,2280317,ECRM13516_RS11595,DUF3168 domain_containing protein,-
99,chrm,1596041,1596757,ECRM13516_RS08145,tail protein,+
99,chrm,2729433,2730149,ECRM13516_RS14050,tail protein,-
99,chrm,3296328,3297044,ECRM13516_RS16830,tail protein,-
99,chrm,2279190,2279906,ECRM13516_RS11590,tail protein,-
100,chrm,1596772,1597146,ECRM13516_RS08150,tail assembly chaperon,+
100,chrm,3295939,3296313,ECRM13516_RS16825,tail assembly chaperon,-
100,chrm,2729053,2729427,ECRM13516_RS14045,tail assembly protein,-
100,chrm,2278801,2279175,ECRM13516_RS11585,tail assembly protein,-
101,chrm,1597170,1597451,ECRM13516_RS08155,phage tail protein,+
101,chrm,2278496,2278777,ECRM13516_RS11580,DUF4035 domain_containing protein,-
101,chrm,2728748,2729029,ECRM13516_RS14040,phage tail protein,-
101,chrm,3295634,3295915,ECRM13516_RS16820,phage tail protein,-
102,chrm,1597503,1600745,ECRM13516_RS08160,phage tail tape measure protein,+
102,chrm,2725454,2728696,ECRM13516_RS14035,phage tail tape measure protein,-
102,chrm,3292340,3295582,ECRM13516_RS16815,phage tail tape measure protein,-
102,chrm,2275203,2278445,ECRM13516_RS11575,phage tail tape measure protein,-
103,chrm,1600738,1601079,ECRM13516_RS08165,tail protein,+
103,chrm,2274869,2275210,ECRM13516_RS11570,tail protein,-
103,chrm,3292006,3292347,ECRM13516_RS16810,tail protein,-
103,chrm,2725120,2725461,ECRM13516_RS14030,tail protein,-
104,chrm,1852432,1853832,ECRM13516_RS09385,glutamate decarboxylase beta,-
104,chrm,4245852,4247252,ECRM13516_RS21650,glutamate decarboxylase alpha,-
105,chrm,1916073,1917059,ECRM13516_RS09670,peptidase M85,-
105,chrm,2264755,2265741,ECRM13516_RS11525,peptidase M85,-
106,chrm,1917088,1917279,ECRM13516_RS29445,hypothetical protein,-
106,chrm,2265770,2265961,ECRM13516_RS29565,hypothetical protein,-
107,chrm,1945097,1946155,ECRM13516_RS09835,site_specific DNA_methyltransferase,-
107,chrm,2296395,2297453,ECRM13516_RS11715,site_specific DNA_methyltransferase,-
108,chrm,1946307,1946627,ECRM13516_RS09840,hypothetical protein,-
108,chrm,2450279,2450599,ECRM13516_RS31425,hypothetical protein,-
109,chrm,1956997,1957635,ECRM13516_RS09935,hypothetical protein,+
109,chrm,2460245,2460883,ECRM13516_RS12700,hypothetical protein,+
110,chrm,1957636,1957845,ECRM13516_RS09940,hypothetical protein,-
110,chrm,2460884,2461093,ECRM13516_RS12705,hypothetical protein,-
111,chrm,1957894,1958154,ECRM13516_RS09945,hypothetical protein,-
111,chrm,2461142,2461402,ECRM13516_RS12710,hypothetical protein,-
112,chrm,1958595,1958783,ECRM13516_RS09955,DUF1482 domain_containing protein,+
112,chrm,2461843,2462031,ECRM13516_RS12720,DUF1482 domain_containing protein,+
113,chrm,1958876,1961338,ECRM13516_RS09960,exonuclease,+
113,chrm,2462124,2464631,ECRM13516_RS12725,exonuclease,+
114,chrm,1997000,1998646,ECRM13516_RS10140,fumarate hydratase class I; aerobic,-
114,chrm,4977103,4978749,ECRM13516_RS25155,fumarate hydratase class I; anaerobic,-
115,chrm,2264135,2264383,ECRM13516_RS11520,DNA_damage_inducible protein DinI,+
115,chrm,5366697,5366945,ECRM13516_RS27205,DNA_damage_inducible protein DinI,-
115,chrm,3279902,3280150,ECRM13516_RS16750,DNA damage_inducible protein DinI,+
116,chrm,2289156,2289383,ECRM13516_RS11650,DUF3950 domain_containing protein,+
116,chrm,3306783,3307010,ECRM13516_RS16890,DUF3950 domain_containing protein,+
117,chrm,2298417,2299412,ECRM13516_RS11725,DUF968 domain_containing protein,-
117,chrm,2749619,2750572,ECRM13516_RS14230,DUF968 domain_containing protein,-
117,chrm,5331101,5332096,ECRM13516_RS26990,DUF968 domain_containing protein,+
118,chrm,2309567,2309821,ECRM13516_RS11805,excisionase,+
118,chrm,2764336,2764590,ECRM13516_RS14360,excisionase,+
119,chrm,2448546,2448977,ECRM13516_RS12585,tellurite resistance protein,-
119,chrm,2745822,2746253,ECRM13516_RS14175,tellurite resistance protein,-
120,chrm,2510772,2511269,ECRM13516_RS12940,hypothetical protein,-
120,chrm,3680145,3680666,ECRM13516_RS18730,hypothetical protein,+
121,chrm,2511170,2511577,ECRM13516_RS12945,hypothetical protein,-
121,chrm,5219236,5219619,ECRM13516_RS26335,hypothetical protein,-
121,chrm,3679837,3680244,ECRM13516_RS18725,hypothetical protein,+
121,chrm,5013259,5013642,ECRM13516_RS25335,hypothetical protein,+
122,chrm,2511831,2512400,ECRM13516_RS12950,inovirus Gp2 family protein,-
122,chrm,5219787,5220392,ECRM13516_RS26340,inovirus Gp2 family protein,-
122,chrm,5012486,5013091,ECRM13516_RS25330,inovirus Gp2 family protein,+
122,chrm,3679015,3679584,ECRM13516_RS18720,inovirus Gp2 family protein,+
123,chrm,2512605,2512805,ECRM13516_RS12955,hypothetical protein,+
123,chrm,5220555,5220755,ECRM13516_RS30755,hypothetical protein,+
123,chrm,3678610,3678810,ECRM13516_RS30170,hypothetical protein,-
123,chrm,5012122,5012322,ECRM13516_RS30610,hypothetical protein,-
124,chrm,2513859,2514137,ECRM13516_RS12970,AlpA family phage regulatory protein,+
124,chrm,5010695,5010973,ECRM13516_RS25320,AlpA family phage regulatory protein,-
124,chrm,3677088,3677366,ECRM13516_RS18705,AlpA family transcriptional regulator,-
124,chrm,5221904,5222182,ECRM13516_RS26350,AlpA family phage regulatory protein,+
125,chrm,2514216,2514833,ECRM13516_RS12975,hypothetical protein,+
125,chrm,5009998,5010615,ECRM13516_RS25315,hypothetical protein,-
126,chrm,2517721,2518104,ECRM13516_RS29750,IS66 family insertion sequence hypothetical protein,-
126,chrm,5032318,5032701,ECRM13516_RS25460,IS66 family insertion sequence hypothetical protein,+
127,chrm,2714933,2715304,ECRM13516_RS31505,DUF1076 domain_containing protein,+
127,chrm,3281022,3281393,ECRM13516_RS31605,DUF1076 domain_containing protein,+
128,chrm,2740396,2740863,ECRM13516_RS31520,lysis protein,-
128,chrm,3307373,3307840,ECRM13516_RS16895,lysis protein,-
129,chrm,2751149,2751958,ECRM13516_RS14240,hypothetical protein,-
129,chrm,5330302,5331099,ECRM13516_RS26985,hypothetical protein,+
130,chrm,2751978,2752367,ECRM13516_RS14245,RusA family crossover junction endodeoxyribonuclease,-
130,chrm,5329893,5330282,ECRM13516_RS26980,RusA family crossover junction endodeoxyribonuclease,+
131,chrm,2752364,2752690,ECRM13516_RS14250,LexA family transcriptional regulator,-
131,chrm,5329537,5329896,ECRM13516_RS26975,LexA family transcriptional regulator,+
132,chrm,2753831,2754772,ECRM13516_RS14265,helix_turn_helix domain_containing protein,-
132,chrm,5328147,5329088,ECRM13516_RS26965,helix_turn_helix domain_containing protein,+
133,chrm,2754762,2754941,ECRM13516_RS29885,DUF4222 domain_containing protein,-
133,chrm,5327978,5328157,ECRM13516_RS30820,DUF4222 domain_containing protein,+
134,chrm,2759056,2759418,ECRM13516_RS14295,hypothetical protein,+
134,chrm,5323416,5323778,ECRM13516_RS26915,hypothetical protein,-
135,chrm,2759484,2760308,ECRM13516_RS14300,DUF2303 domain_containing protein,+
135,chrm,5322526,5323350,ECRM13516_RS26910,DUF2303 domain_containing protein,-
136,chrm,2760436,2760972,ECRM13516_RS14305,HD family hydrolase,+
136,chrm,5321862,5322398,ECRM13516_RS26905,HD family hydrolase,-
137,chrm,2760963,2761325,ECRM13516_RS14310,hypothetical protein,+
137,chrm,5321509,5321871,ECRM13516_RS26900,hypothetical protein,-
138,chrm,2803878,2805128,ECRM13516_RS14560,nucleoside permease NupX,-
138,chrm,2807065,2808315,ECRM13516_RS14575,NupC/NupG family nucleoside CNT transporter,-
139,chrm,3582614,3584131,ECRM13516_RS18210,lysine__tRNA ligase,-
139,chrm,4984623,4986140,ECRM13516_RS25205,lysine__tRNA ligase heat inducible,-
140,chrm,3666132,3667394,ECRM13516_RS18645,DUF4102 domain_containing protein,+
140,chrm,5188908,5190173,ECRM13516_RS26195,DUF4102 domain_containing protein,+
141,chrm,3668554,3669075,ECRM13516_RS18665,RNA polymerase sigma factor FecI,+
141,chrm,5024126,5024647,ECRM13516_RS25425,RNA polymerase sigma factor FecI,+
142,chrm,3669072,3670025,ECRM13516_RS18670,protein FecR,+
142,chrm,5024644,5025597,ECRM13516_RS25430,FecR family protein,+
143,chrm,3670112,3672436,ECRM13516_RS18675,TonB_dependent siderophore receptor,+
143,chrm,5025684,5028008,ECRM13516_RS25435,TonB_dependent siderophore receptor,+
144,chrm,3672481,3673383,ECRM13516_RS18680,Fe(3+)_dicitrate ABC transporter substrate_binding protein FecB,+
144,chrm,5028053,5028955,ECRM13516_RS25440,Fe(3+)_dicitrate ABC transporter substrate_binding protein FecB,+
145,chrm,3673380,3674378,ECRM13516_RS18685,Fe3+ dicitrate ABC transporter permease,+
145,chrm,5028952,5029950,ECRM13516_RS25445,Fe3+ dicitrate ABC transporter permease,+
146,chrm,3674375,3675331,ECRM13516_RS18690,Fe3+ dicitrate ABC transporter permease,+
146,chrm,5029947,5030903,ECRM13516_RS25450,Fe3+ dicitrate ABC transporter permease,+
147,chrm,3675332,3676099,ECRM13516_RS18695,Fe(3+) dicitrate transport ATP_binding protein FecE,+
147,chrm,5030904,5031671,ECRM13516_RS25455,Fe(3+) dicitrate transport ATP_binding protein FecE,+
148,chrm,4027903,4029087,ECRM13516_RS20570,translation elongation factor EF_Tu 1,-
148,chrm,4796719,4797903,ECRM13516_RS24335,translation elongation factor EF_Tu 2,+
149,chrm,4999425,4999880,ECRM13516_RS25290,hypothetical protein,-
149,chrm,5232993,5233448,ECRM13516_RS26385,hypothetical protein,+
150,chrm,4999956,5002472,ECRM13516_RS25295,hypothetical protein,-
150,chrm,5230401,5232917,ECRM13516_RS26380,hypothetical protein,+
151,chrm,5009776,5009961,ECRM13516_RS30585,hypothetical protein,-
151,chrm,5222917,5223102,ECRM13516_RS30780,hypothetical protein,+
152,chrm,5009892,5010092,ECRM13516_RS30590,hypothetical protein,+
152,chrm,5222786,5222986,ECRM13516_RS30775,hypothetical protein,-
153,chrm,5013639,5014064,ECRM13516_RS25340,hypothetical protein,+
153,chrm,5218814,5219239,ECRM13516_RS26330,hypothetical protein,-
154,chrm,5014309,5014506,ECRM13516_RS30615,inovirus Gp2 family protein,+
154,chrm,5218372,5218569,ECRM13516_RS30750,inovirus Gp2 family protein,-
