Group,ID-1,Locus_Tag,Protein1,symbol,name Prot1,Annotation,start,end,strand,Origin,ID-2,Locus_tag,Protein2,symbol,name Prot2,Annotation,start,end,strand,Origin
1,lcl_NZ_CP006262.1_prot_WP_025380524.1_3201,ECRM13516_RS15660,WP_025380524.1,,transposase,,3047863,3049071,-,chrm
37,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000522615.1_1069,ECRM13516_RS05315,WP_000522615.1,,minor capsid protein E,,1094449,1095477,+,chrm,
37,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000522615.1_2555,ECRM13516_RS12510,WP_000522615.1,,minor capsid protein E,,2435385,2436413,-,chrm,
38,lcl_NZ_CP006262.1_prot_WP_025380276.1_797,ECRM13516_RS03980,WP_025380276.1,,hypothetical protein,,824038,824610,+,chrm
38,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001585354.1_2541,ECRM13516_RS12440,WP_001585354.1,,Ail/Lom family protein,,2422719,2423318,-,chrm,
38,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380387.1_1979,ECRM13516_RS09685,WP_025380387.1,,hypothetical protein,,1919138,1919737,-,chrm,
38,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380305.1_1085,ECRM13516_RS05395,WP_025380305.1,,hypothetical protein,,1108146,1108745,+,chrm,
38,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001230428.1_2356,ECRM13516_RS11540,WP_001230428.1,,Ail/Lom family protein,,2267820,2268419,-,chrm,
38,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380705.1_5521,ECRM13516_RS27165,WP_025380705.1,,hypothetical protein,,5360196,5360795,+,chrm,
38,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001585354.1_2866,ECRM13516_RS14005,WP_001585354.1,,Ail/Lom family protein,,2718707,2719306,-,chrm,
38,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380542.1_3424,ECRM13516_RS16785,WP_025380542.1,,hypothetical protein,,3285596,3286195,-,chrm,
38,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380305.1_1451,ECRM13516_RS07170,WP_025380305.1,,hypothetical protein,,1422241,1422840,+,chrm,
39,lcl_NZ_CP006262.1_prot_WP_025380277.1_798,ECRM13516_RS03985,WP_025380277.1,,tail fiber protein,,824675,825988,+,chrm
39,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380480.1_2865,ECRM13516_RS14000,WP_025380480.1,,tail fiber protein,,2717329,2718642,-,chrm,
39,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380541.1_3423,ECRM13516_RS16780,WP_025380541.1,,tail fiber protein,,3284188,3285531,-,chrm,
39,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380386.1_1978,ECRM13516_RS09680,WP_025380386.1,,tail fiber protein,,1917760,1919073,-,chrm,
39,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380416.1_2355,ECRM13516_RS11535,WP_025380416.1,,tail fiber protein,,2266442,2267755,-,chrm,
39,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380335.1_1452,ECRM13516_RS07175,WP_025380335.1,,tail fiber protein,,1422905,1424218,+,chrm,
39,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_038428786.1_1086,ECRM13516_RS05400,WP_038428786.1,,tail fiber protein,,1108810,1110123,+,chrm,
39,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380433.1_2540,ECRM13516_RS12435,WP_025380433.1,,tail fiber protein,,2421449,2422654,-,chrm,
40,lcl_NZ_CP006262.1_prot_WP_001023459.1_799,ECRM13516_RS03990,WP_001023459.1,,phage tail protein,,825990,826259,+,chrm
40,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001023400.1_2354,ECRM13516_RS11530,WP_001023400.1,,phage tail protein,,2266171,2266440,-,chrm,
40,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380306.1_1087,ECRM13516_RS05405,WP_025380306.1,,phage tail protein,,1110125,1110394,+,chrm,
40,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000870511.1_1977,ECRM13516_RS09675,WP_000870511.1,,hypothetical protein,,1917489,1917797,-,chrm,
40,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001023407.1_3421,ECRM13516_RS16765,WP_001023407.1,,phage tail protein,,3282634,3282903,-,chrm,
40,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_024262417.1_1453,ECRM13516_RS07180,WP_024262417.1,,phage tail protein,,1424220,1424489,+,chrm,
40,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001371738.1_2539,ECRM13516_RS12430,WP_001371738.1,,phage tail protein,,2421178,2421447,-,chrm,
40,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380479.1_2864,ECRM13516_RS13995,WP_025380479.1,,phage tail protein,,2717058,2717327,-,chrm,
41,lcl_NZ_CP006262.1_prot_WP_000213089.1_948,ECRM13516_RS04700,WP_000213089.1,,dimethyl sulfoxide reductase subunit B,,976758,977375,+,chrm
41,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000213025.1_2051,ECRM13516_RS10020,WP_000213025.1,,dimethylsulfoxide reductase; chain B,,1973259,1973876,+,chrm,
42,lcl_NZ_CP006262.1_prot_WP_025380290.1_1029,ECRM13516_RS05115,WP_025380290.1,,exonuclease,,1066164,1068599,-,chrm
42,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380344.1_1620,ECRM13516_RS07975,WP_025380344.1,,exonuclease,,1571544,1574015,-,chrm,
42,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380325.1_1396,ECRM13516_RS06915,WP_025380325.1,,exonuclease,,1390722,1393193,-,chrm,
43,lcl_NZ_CP006262.1_prot_WP_000367377.1_1034,ECRM13516_RS05135,WP_000367377.1,,DUF1391 domain_containing protein,,1070318,1070470,-,chrm
43,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000379563.1_2032,ECRM13516_RS09930,WP_000379563.1,,DUF1391 domain_containing protein,,1956833,1956985,+,chrm,
43,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001345283.1_2592,ECRM13516_RS12695,WP_001345283.1,,DUF1391 domain_containing protein,,2460081,2460233,+,chrm,
44,lcl_NZ_CP006262.1_prot_WP_025380293.1_1039,ECRM13516_RS05160,WP_025380293.1,,Rha family transcriptional regulator,,1072111,1072536,+,chrm
44,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000693858.1_2588,ECRM13516_RS12680,WP_000693858.1,,hypothetical protein,,2458407,2458832,-,chrm,
45,lcl_NZ_CP006262.1_prot_WP_025380294.1_1040,ECRM13516_RS05165,WP_025380294.1,,hypothetical protein,,1072608,1073714,+,chrm
45,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380444.1_2587,ECRM13516_RS12675,WP_025380444.1,,hypothetical protein,,2457229,2458335,-,chrm,
46,lcl_NZ_CP006262.1_prot_WP_001013636.1_1045,ECRM13516_RS05190,WP_001013636.1,,Hok/Gef family protein,,1077361,1077573,+,chrm
46,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000902693.1_2016,ECRM13516_RS09865,WP_000902693.1,,type I toxin_antitoxin system hok family toxin,,1949272,1949484,-,chrm,
46,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000935259.1_2580,ECRM13516_RS12635,WP_000935259.1,,Hok/Gef family protein,,2453545,2453757,-,chrm,
47,lcl_NZ_CP006262.1_prot_WP_001341388.1_1046,ECRM13516_RS31170,WP_001341388.1,,hypothetical protein,,1077741,1078019,+,chrm
47,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_032162212.1_1421,ECRM13516_RS31245,WP_032162212.1,,hypothetical protein,,1403053,1403331,+,chrm,
47,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_072128871.1_2015,ECRM13516_RS31350,WP_072128871.1,,hypothetical protein,,1948826,1949104,-,chrm,
48,lcl_NZ_CP006262.1_prot_WP_025380295.1_1047,ECRM13516_RS05200,WP_025380295.1,,DUF968 domain_containing protein,,1078021,1079070,+,chrm
48,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001265167.1_2014,ECRM13516_RS09855,WP_001265167.1,,DUF968 domain_containing protein,,1947775,1948824,-,chrm,
48,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001265229.1_2577,ECRM13516_RS12620,WP_001265229.1,,DUF968 domain_containing protein,,2451636,2452685,-,chrm,
48,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380331.1_1422,ECRM13516_RS07025,WP_025380331.1,,DUF968 domain_containing protein,,1403333,1404382,+,chrm,
49,lcl_NZ_CP006262.1_prot_WP_001217436.1_1048,ECRM13516_RS05205,WP_001217436.1,,endodeoxyribonuclease,,1079083,1079454,+,chrm
49,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380442.1_2576,ECRM13516_RS12615,WP_025380442.1,,RusA family crossover junction endodeoxyribonuclease,,2451264,2451623,-,chrm,
49,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_024221875.1_2013,ECRM13516_RS09850,WP_024221875.1,,RusA family crossover junction endodeoxyribonuclease,,1947403,1947762,-,chrm,
49,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380332.1_1423,ECRM13516_RS07030,WP_025380332.1,,RusA family crossover junction endodeoxyribonuclease,,1404395,1404769,+,chrm,
49,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000140002.1_1641,ECRM13516_RS08065,WP_000140002.1,,RusA family crossover junction endodeoxyribonuclease,,1584022,1584387,+,chrm,
50,lcl_NZ_CP006262.1_prot_WP_001302296.1_1052,ECRM13516_RS05225,WP_001302296.1,,transcriptional regulator,,1081533,1082120,+,chrm
50,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_024253336.1_2573,ECRM13516_RS12600,WP_024253336.1,,AraC family transcriptional regulator,,2449428,2450015,-,chrm,
51,lcl_NZ_CP006262.1_prot_WP_000012981.1_1070,ECRM13516_RS05320,WP_000012981.1,,hypothetical protein,,1095481,1095903,+,chrm
51,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000012981.1_2554,ECRM13516_RS12505,WP_000012981.1,,hypothetical protein,,2434959,2435381,-,chrm,
52,lcl_NZ_CP006262.1_prot_WP_001204549.1_1071,ECRM13516_RS05325,WP_001204549.1,,tail attachment protein,,1095896,1096249,+,chrm
52,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001204549.1_2553,ECRM13516_RS12500,WP_001204549.1,,tail attachment protein,,2434613,2434966,-,chrm,
53,lcl_NZ_CP006262.1_prot_WP_025380299.1_1072,ECRM13516_RS05330,WP_025380299.1,,tail protein,,1096265,1096798,+,chrm
53,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380299.1_2552,ECRM13516_RS12495,WP_025380299.1,,tail protein,,2434064,2434597,-,chrm,
54,lcl_NZ_CP006262.1_prot_WP_000683066.1_1073,ECRM13516_RS05335,WP_000683066.1,,tail protein,,1096795,1097190,+,chrm
54,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000683137.1_1989,ECRM13516_RS09735,WP_000683137.1,,tail protein,,1930110,1930505,-,chrm,
54,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000683066.1_2551,ECRM13516_RS12490,WP_000683066.1,,tail protein,,2433672,2434067,-,chrm,
55,lcl_NZ_CP006262.1_prot_WP_000106789.1_1074,ECRM13516_RS05340,WP_000106789.1,,tail protein,,1097198,1097950,+,chrm
55,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000235101.1_1988,ECRM13516_RS09730,WP_000235101.1,,tail protein,,1929350,1930102,-,chrm,
55,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000106789.1_2550,ECRM13516_RS12485,WP_000106789.1,,tail protein,,2432912,2433664,-,chrm,
56,lcl_NZ_CP006262.1_prot_WP_000479105.1_1075,ECRM13516_RS05345,WP_000479105.1,,phage minor tail protein G,,1097964,1098395,+,chrm
56,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000479105.1_2549,ECRM13516_RS12480,WP_000479105.1,,phage minor tail protein G,,2432467,2432898,-,chrm,
57,lcl_NZ_CP006262.1_prot_WP_071826504.1_1076,ECRM13516_RS05350,WP_071826504.1,,phage tail assembly protein T,,1098422,1098835,+,chrm
57,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000533440.1_1986,ECRM13516_RS09720,WP_000533440.1,,phage tail assembly protein T,,1928474,1928887,-,chrm,
57,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000533425.1_2548,ECRM13516_RS12475,WP_000533425.1,,phage tail assembly protein T,,2432027,2432440,-,chrm,
58,lcl_NZ_CP006262.1_prot_WP_025380301.1_1077,ECRM13516_RS05355,WP_025380301.1,,phage tail tape measure protein,,1098816,1101395,+,chrm
58,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380301.1_2547,ECRM13516_RS12470,WP_025380301.1,,phage tail tape measure protein,,2429467,2432046,-,chrm,
59,lcl_NZ_CP006262.1_prot_WP_000847304.1_1078,ECRM13516_RS05360,WP_000847304.1,,tail protein,,1101392,1101721,+,chrm
59,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000847304.1_2546,ECRM13516_RS12465,WP_000847304.1,,tail protein,,2429141,2429470,-,chrm,
59,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000847298.1_1984,ECRM13516_RS09710,WP_000847298.1,,tail protein,,1925555,1925884,-,chrm,
60,lcl_NZ_CP006262.1_prot_WP_025380302.1_1079,ECRM13516_RS05365,WP_025380302.1,,phage minor tail protein L,,1101721,1102419,+,chrm
60,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380546.1_3428,ECRM13516_RS16805,WP_025380546.1,,phage minor tail protein L,,3291308,3292006,-,chrm,
60,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380437.1_2545,ECRM13516_RS12460,WP_025380437.1,,phage minor tail protein L,,2428443,2429141,-,chrm,
60,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001448322.1_1983,ECRM13516_RS09705,WP_001448322.1,,phage minor tail protein L,,1924857,1925555,-,chrm,
60,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380484.1_2870,ECRM13516_RS14025,WP_025380484.1,,phage minor tail protein L,,2724422,2725120,-,chrm,
60,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380353.1_1660,ECRM13516_RS08170,WP_025380353.1,,phage minor tail protein L,,1601079,1601777,+,chrm,
60,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_012817889.1_2362,ECRM13516_RS11565,WP_012817889.1,,phage minor tail protein L,,2274171,2274869,-,chrm,
61,lcl_NZ_CP006262.1_prot_WP_000194723.1_1080,ECRM13516_RS05370,WP_000194723.1,,phage tail protein,,1102430,1103173,+,chrm
61,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380483.1_2869,ECRM13516_RS14020,WP_025380483.1,,phage tail protein,,2723668,2724411,-,chrm,
61,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380436.1_2544,ECRM13516_RS12455,WP_025380436.1,,phage tail protein,,2427689,2428432,-,chrm,
61,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380389.1_1982,ECRM13516_RS09700,WP_025380389.1,,phage tail protein,,1924108,1924851,-,chrm,
61,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000194763.1_2361,ECRM13516_RS11560,WP_000194763.1,,phage tail protein,,2273417,2274160,-,chrm,
61,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380354.1_1665,ECRM13516_RS08190,WP_025380354.1,,phage tail protein,,1603506,1604243,+,chrm,
61,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380545.1_3427,ECRM13516_RS16800,WP_025380545.1,,phage tail protein,,3290554,3291297,-,chrm,
62,lcl_NZ_CP006262.1_prot_WP_071826506.1_1081,ECRM13516_RS05375,WP_071826506.1,,tail assembly protein,,1103071,1103751,+,chrm
62,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_071826524.1_1666,ECRM13516_RS08195,WP_071826524.1,,tail assembly protein,,1604141,1604821,+,chrm,
62,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_071826535.1_3426,ECRM13516_RS16795,WP_071826535.1,,tail assembly protein,,3289979,3290656,-,chrm,
62,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_053895580.1_2868,ECRM13516_RS14015,WP_053895580.1,,tail assembly protein,,2723090,2723770,-,chrm,
62,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000246339.1_2360,ECRM13516_RS11555,WP_000246339.1,,tail assembly protein,,2272839,2273519,-,chrm,
62,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000246303.1_1981,ECRM13516_RS09695,WP_000246303.1,,tail assembly protein,,1923530,1924210,-,chrm,
62,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_064733515.1_2543,ECRM13516_RS12450,WP_064733515.1,,tail assembly protein,,2427111,2427791,-,chrm,
63,lcl_NZ_CP006262.1_prot_WP_032155007.1_1082,ECRM13516_RS05380,WP_032155007.1,,hypothetical protein,,1103705,1103911,+,chrm
63,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_010917807.1_2359,ECRM13516_RS29570,WP_010917807.1,,hypothetical protein,,2272679,2272885,-,chrm,
64,lcl_NZ_CP006262.1_prot_WP_000649829.1_1083,ECRM13516_RS05385,WP_000649829.1,,superoxide dismutase,,1103942,1104469,-,chrm
64,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000649829.1_2358,ECRM13516_RS11550,WP_000649829.1,,superoxide dismutase,,2272121,2272648,+,chrm,
65,lcl_NZ_CP006262.1_prot_WP_025380304.1_1084,ECRM13516_RS05390,WP_025380304.1,,host specificity protein J,,1104603,1108079,+,chrm
65,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380434.1_2542,ECRM13516_RS12445,WP_025380434.1,,host specificity protein J,,2423385,2426861,-,chrm,
65,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380356.1_1667,ECRM13516_RS08200,WP_025380356.1,,host specificity protein J,,1605057,1608530,+,chrm,
65,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380543.1_3425,ECRM13516_RS16790,WP_025380543.1,,host specificity protein J,,3286262,3289738,-,chrm,
65,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380481.1_2867,ECRM13516_RS14010,WP_025380481.1,,host specificity protein J,,2719373,2722852,-,chrm,
65,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380388.1_1980,ECRM13516_RS09690,WP_025380388.1,,host specificity protein J,,1919804,1923283,-,chrm,
66,lcl_NZ_CP006262.1_prot_WP_001405536.1_1270,ECRM13516_RS06290,WP_001405536.1,,IS3 family transposase,,1276839,1277726,-,chrm
66,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380234.1_5471,ECRM13516_RS26930,WP_025380234.1,,IS3 family transposase,,5324666,5325553,-,chrm,
67,lcl_NZ_CP006262.1_prot_WP_077248885.1_1281,ECRM13516_RS06345,WP_077248885.1,,50S ribosome_binding GTPase,,1289257,1290168,+,chrm
67,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_077697890.1_5137,ECRM13516_RS25305,WP_077697890.1,,50S ribosome_binding GTPase,,5006086,5006997,-,chrm,
67,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001312498.1_5363,ECRM13516_RS26370,WP_001312498.1,,hypothetical protein,,5225878,5226789,+,chrm,
68,lcl_NZ_CP006262.1_prot_WP_000544679.1_1284,ECRM13516_RS06355,WP_000544679.1,,hypothetical protein,,1293442,1295826,+,chrm
68,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000544732.1_2666,ECRM13516_RS13030,WP_000544732.1,,hypothetical protein,,2524537,2526933,+,chrm,
69,lcl_NZ_CP006262.1_prot_WP_000203541.1_1285,ECRM13516_RS06360,WP_000203541.1,,chemotaxis protein,,1295823,1296728,+,chrm
69,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000203545.1_2667,ECRM13516_RS13035,WP_000203545.1,,chemotaxis protein,,2526930,2527835,+,chrm,
70,lcl_NZ_CP006262.1_prot_WP_000102643.1_1286,ECRM13516_RS06365,WP_000102643.1,,phospholipase,,1296725,1297795,+,chrm
70,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000102669.1_2668,ECRM13516_RS13040,WP_000102669.1,,phospholipase,,2527832,2528902,+,chrm,
71,lcl_NZ_CP006262.1_prot_WP_001234682.1_1289,ECRM13516_RS06375,WP_001234682.1,,DUF945 domain_containing protein,,1298135,1298953,+,chrm
71,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001761104.1_5132,ECRM13516_RS25280,WP_001761104.1,,DUF945 domain_containing protein,,4998194,4999015,-,chrm,
71,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380451.1_2672,ECRM13516_RS13055,WP_025380451.1,,DUF945 domain_containing protein,,2530368,2531189,+,chrm,
71,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001234620.1_5369,ECRM13516_RS26395,WP_001234620.1,,DUF945 domain_containing protein,,5233860,5234678,+,chrm,
72,lcl_NZ_CP006262.1_prot_WP_000214398.1_1290,ECRM13516_RS06380,WP_000214398.1,,antirestriction protein,,1299044,1299529,+,chrm
72,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000855084.1_5130,ECRM13516_RS25270,WP_000855084.1,,antirestriction protein,,4997383,4997856,-,chrm,
72,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000860076.1_2673,ECRM13516_RS13060,WP_000860076.1,,antirestriction protein,,2531271,2531750,+,chrm,
72,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000849588.1_5370,ECRM13516_RS26400,WP_000849588.1,,antirestriction protein,,5234733,5235218,+,chrm,
73,lcl_NZ_CP006262.1_prot_WP_001186738.1_1291,ECRM13516_RS06385,WP_001186738.1,,hypothetical protein,,1299545,1300021,+,chrm
73,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001560709.1_5371,ECRM13516_RS26405,WP_001560709.1,,hypothetical protein,,5235234,5235710,+,chrm,
73,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001186773.1_2674,ECRM13516_RS13065,WP_001186773.1,,hypothetical protein,,2531766,2532242,+,chrm,
73,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380661.1_5129,ECRM13516_RS25265,WP_025380661.1,,hypothetical protein,,4996891,4997367,-,chrm,
74,lcl_NZ_CP006262.1_prot_WP_000692323.1_1292,ECRM13516_RS06390,WP_000692323.1,,DUF987 domain_containing protein,,1300084,1300305,+,chrm
74,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000692323.1_2675,ECRM13516_RS13070,WP_000692323.1,,DUF987 domain_containing protein,,2532305,2532526,+,chrm,
74,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001220316.1_5128,ECRM13516_RS25260,WP_001220316.1,,DUF987 domain_containing protein,,4996601,4996822,-,chrm,
74,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000692345.1_5372,ECRM13516_RS26410,WP_000692345.1,,DUF987 domain_containing protein,,5235773,5235994,+,chrm,
75,lcl_NZ_CP006262.1_prot_WP_001280953.1_1294,ECRM13516_RS06400,WP_001280953.1,,type IV toxin_antitoxin system YeeU family antitoxin,,1300468,1300842,+,chrm
75,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001285585.1_2676,ECRM13516_RS13075,WP_001285585.1,,type IV toxin_antitoxin system YeeU family antitoxin,,2532600,2532968,+,chrm,
75,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001315620.1_5374,ECRM13516_RS26420,WP_001315620.1,,type IV toxin_antitoxin system YeeU family antitoxin,,5236157,5236525,+,chrm,
75,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000017094.1_5127,ECRM13516_RS25255,WP_000017094.1,,type IV toxin_antitoxin system YeeU family antitoxin,,4996152,4996526,-,chrm,
76,lcl_NZ_CP006262.1_prot_WP_000854914.1_1295,ECRM13516_RS06405,WP_000854914.1,,toxin,,1300889,1301263,+,chrm
76,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000854753.1_5375,ECRM13516_RS26425,WP_000854753.1,,toxin,,5236615,5236989,+,chrm,
76,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000854698.1_5126,ECRM13516_RS25250,WP_000854698.1,,toxin,,4995728,4996105,-,chrm,
77,lcl_NZ_CP006262.1_prot_WP_025380323.1_1296,ECRM13516_RS06410,WP_025380323.1,,hypothetical protein,,1301263,1301751,+,chrm
77,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000777547.1_5376,ECRM13516_RS26430,WP_000777547.1,,hypothetical protein,,5236986,5237474,+,chrm,
78,lcl_NZ_CP006262.1_prot_WP_000839282.1_1297,ECRM13516_RS06415,WP_000839282.1,,DUF957 domain_containing protein,,1301763,1301960,+,chrm
78,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000839251.1_5124,ECRM13516_RS25240,WP_000839251.1,,DUF957 domain_containing protein,,4995034,4995231,-,chrm,
78,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000839281.1_5377,ECRM13516_RS26435,WP_000839281.1,,DUF957 domain_containing protein,,5237486,5237683,+,chrm,
79,lcl_NZ_CP006262.1_prot_WP_001280481.1_1298,ECRM13516_RS06420,WP_001280481.1,,DUF4942 domain_containing protein,,1302045,1302887,+,chrm
79,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001280439.1_5123,ECRM13516_RS25235,WP_001280439.1,,DUF4942 domain_containing protein,,4994107,4994949,-,chrm,
80,lcl_NZ_CP006262.1_prot_WP_001171942.1_1404,ECRM13516_RS06950,WP_001171942.1,,hypothetical protein,,1396419,1396637,-,chrm
80,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001171903.1_1626,ECRM13516_RS07995,WP_001171903.1,,hypothetical protein,,1575692,1575910,-,chrm,
81,lcl_NZ_CP006262.1_prot_WP_000787426.1_1407,ECRM13516_RS06960,WP_000787426.1,,transcriptional regulator,,1397156,1397563,-,chrm
81,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000787428.1_1628,ECRM13516_RS08005,WP_000787428.1,,transcriptional regulator,,1576547,1576954,-,chrm,
82,lcl_NZ_CP006262.1_prot_WP_000912290.1_1408,ECRM13516_RS06965,WP_000912290.1,,transcriptional regulator,,1397640,1397867,+,chrm
82,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000912298.1_1629,ECRM13516_RS08010,WP_000912298.1,,transcriptional regulator,,1577031,1577258,+,chrm,
83,lcl_NZ_CP006262.1_prot_WP_025380328.1_1409,ECRM13516_RS06970,WP_025380328.1,,hypothetical protein,,1397851,1398402,+,chrm
83,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000705622.1_1630,ECRM13516_RS08015,WP_000705622.1,,hypothetical protein,,1577242,1577793,+,chrm,
84,lcl_NZ_CP006262.1_prot_WP_072095744.1_1411,ECRM13516_RS31235,WP_072095744.1,,replication protein,,1399203,1399868,+,chrm
84,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_072095744.1_1632,ECRM13516_RS31280,WP_072095744.1,,replication protein,,1578594,1579259,+,chrm,
