#taxa	Query_Protein	Subject_Proteins
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002296337.1_948	lcl_NZ_CP027517.1_prot_WP_002296337.1_1684
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002289057.1_874	lcl_NZ_CP027517.1_prot_WP_002297346.1_2578,lcl_NZ_CP027517.1_prot_WP_002289057.1_1761
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002296334.1_951	lcl_NZ_CP027517.1_prot_WP_002296334.1_1681
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_059355953.1_3097	lcl_NZ_CP027518.1_prot_WP_060809402.1_2702
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002297218.1_359	lcl_NZ_CP027517.1_prot_WP_002297218.1_203,lcl_NZ_CP027517.1_prot_WP_002297185.1_283,lcl_NZ_CP027517.1_prot_WP_002297185.1_2142,lcl_NZ_CP027517.1_prot_WP_002297218.1_936,lcl_NZ_CP027517.1_prot_WP_002297218.1_2013,lcl_NZ_CP027517.1_prot_WP_002297218.1_1619,lcl_NZ_CP027517.1_prot_WP_002297185.1_1699,lcl_NZ_CP027517.1_prot_WP_002297218.1_1988,lcl_NZ_CP027517.1_prot_WP_002297185.1_1888,lcl_NZ_CP027517.1_prot_WP_002297218.1_2220,lcl_NZ_CP027517.1_prot_WP_002297218.1_1969,lcl_NZ_CP027517.1_prot_WP_002297185.1_637,lcl_NZ_CP027517.1_prot_WP_002326809.1_586,lcl_NZ_CP027517.1_prot_WP_059355927.1_1036,lcl_NZ_CP027517.1_prot_WP_002297218.1_1190,lcl_NZ_CP027517.1_prot_WP_002297218.1_91,lcl_NZ_CP027517.1_prot_WP_002297185.1_947,lcl_NZ_CP027519.1_prot_WP_002297218.1_2981,lcl_NZ_CP027517.1_prot_WP_002297185.1_1875,lcl_NZ_CP027517.1_prot_WP_002297218.1_1011,lcl_NZ_CP027517.1_prot_WP_002297218.1_524,lcl_NZ_CP027517.1_prot_WP_002297218.1_1407,lcl_NZ_CP027517.1_prot_WP_002297218.1_2400
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_002302873.1_3117	lcl_NZ_CP027518.1_prot_WP_010729784.1_2683
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_002326876.1_3104	lcl_NZ_CP027518.1_prot_WP_002326876.1_2695
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002287659.1_897	lcl_NZ_CP027517.1_prot_WP_002287659.1_1737,lcl_NZ_CP027517.1_prot_WP_002287659.1_568,lcl_NZ_CP027518.1_prot_WP_002287659.1_2758,lcl_NZ_CP027518.1_prot_WP_002287659.1_2898
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_002292680.1_2995	lcl_NZ_CP027518.1_prot_WP_002292680.1_2797,lcl_NZ_CP027518.1_prot_WP_002292680.1_2946
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_002313123.1_2859	lcl_NZ_CP027518.1_prot_WP_002313123.1_2879,lcl_NZ_CP027518.1_prot_WP_010729792.1_2710
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_059355916.1_858	lcl_NZ_CP027517.1_prot_WP_002349191.1_1777,lcl_NZ_CP027517.1_prot_WP_106913978.1_2562
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_010782560.1_736	lcl_NZ_CP027517.1_prot_WP_002297271.1_2382,lcl_NZ_CP027517.1_prot_WP_010782560.1_1899,lcl_NZ_CP027517.1_prot_WP_002303791.1_1211
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002288938.1_867	lcl_NZ_CP027517.1_prot_WP_002288938.1_1768,lcl_NZ_CP027517.1_prot_WP_002297349.1_2573
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_3100	lcl_NZ_CP027518.1_prot_2699
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_059355955.1_3106	lcl_NZ_CP027518.1_prot_WP_059355955.1_2693
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_059355952.1_3080	lcl_NZ_CP027518.1_prot_WP_002296240.1_2715
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002286934.1_861	lcl_NZ_CP027517.1_prot_WP_002297353.1_2568,lcl_NZ_CP027517.1_prot_WP_002286934.1_1774
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002288934.1_864	lcl_NZ_CP027517.1_prot_WP_002288934.1_1771,lcl_NZ_CP027517.1_prot_WP_002297350.1_2572
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_002302844.1_3092	lcl_NZ_CP027518.1_prot_WP_002330592.1_2705
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002326704.1_942	lcl_NZ_CP027518.1_prot_WP_010729754.1_2779,lcl_NZ_CP027517.1_prot_WP_002295743.1_551,lcl_NZ_CP027518.1_prot_2957,lcl_NZ_CP027517.1_prot_WP_002295743.1_1310,lcl_NZ_CP027517.1_prot_WP_002295743.1_1690,lcl_NZ_CP027517.1_prot_WP_002326839.1_258,lcl_NZ_CP027518.1_prot_WP_010729802.1_2743,lcl_NZ_CP027517.1_prot_WP_002295743.1_1752,lcl_NZ_CP027518.1_prot_WP_002328876.1_2856
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002353637.1_852	lcl_NZ_CP027517.1_prot_WP_002353637.1_1783,lcl_NZ_CP027517.1_prot_WP_002302745.1_828
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_002287517.1_2869	lcl_NZ_CP027518.1_prot_WP_002296238.1_2717,lcl_NZ_CP027518.1_prot_WP_002287517.1_2870
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_059355958.1_3109	lcl_NZ_CP027518.1_prot_WP_002321279.1_2690
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_059355913.1_707	lcl_NZ_CP027517.1_prot_2598,lcl_NZ_CP027517.1_prot_WP_074398935.1_1928
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002311649.1_857	lcl_NZ_CP027517.1_prot_WP_002311649.1_2561
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_059355915.1_854	lcl_NZ_CP027517.1_prot_WP_002305699.1_1781,lcl_NZ_CP027517.1_prot_WP_010729821.1_2558
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002347378.1_518	lcl_NZ_CP027517.1_prot_WP_002305897.1_821
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002303285.1_494	lcl_NZ_CP027517.1_prot_WP_012197617.1_1815
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_106914055.1_162	lcl_NZ_CP027517.1_prot_WP_086953915.1_177
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_949	lcl_NZ_CP027517.1_prot_1683
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002298822.1_863	lcl_NZ_CP027517.1_prot_WP_033658092.1_2571,lcl_NZ_CP027517.1_prot_WP_002298822.1_1772
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002285758.1_896	lcl_NZ_CP027517.1_prot_WP_002285758.1_569,lcl_NZ_CP027517.1_prot_WP_002285758.1_1738,lcl_NZ_CP027518.1_prot_WP_002285758.1_2897,lcl_NZ_CP027518.1_prot_WP_002285758.1_2759
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002296623.1_244	lcl_NZ_CP027517.1_prot_WP_002296623.1_2335,lcl_NZ_CP027518.1_prot_WP_010729749.1_2760,lcl_NZ_CP027517.1_prot_WP_002296623.1_1091,lcl_NZ_CP027517.1_prot_WP_002296623.1_1929,lcl_NZ_CP027517.1_prot_WP_002296623.1_270,lcl_NZ_CP027517.1_prot_538,lcl_NZ_CP027517.1_prot_WP_002296623.1_1376,lcl_NZ_CP027517.1_prot_WP_002296623.1_365
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013994.1_prot_WP_002332773.1_515	lcl_NZ_CP027517.1_prot_WP_002332773.1_818
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_002305177.1_3101	lcl_NZ_CP027518.1_prot_WP_002305177.1_2698
GCA_003020745.1_AUSMDU00004024	lcl_NZ_CP013995.1_prot_WP_002322479.1_2856	lcl_NZ_CP027518.1_prot_WP_002322479.1_2882
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002287732.1_2123	lcl_NZ_CP018071.1_prot_WP_002287732.1_1752
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002296332.1_952	lcl_NZ_CP018071.1_prot_WP_002296332.1_610
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_086956687.1_457	lcl_NZ_CP018071.1_prot_WP_113787899.1_2044,lcl_NZ_CP018071.1_prot_WP_086956687.1_2450,lcl_NZ_CP018071.1_prot_WP_086956687.1_145,lcl_NZ_CP018071.1_prot_WP_086956687.1_552,lcl_NZ_CP018071.1_prot_WP_094932120.1_483,lcl_NZ_CP018072.1_prot_WP_086953888.1_2888,lcl_NZ_CP018073.1_prot_WP_112020409.1_3077,lcl_NZ_CP018073.1_prot_WP_087043335.1_2920
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002326876.1_3104	lcl_NZ_CP018070.1_prot_WP_002302856.1_2815
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002303476.1_1807	lcl_NZ_CP018071.1_prot_WP_002286686.1_1549
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002347378.1_518	lcl_NZ_CP018071.1_prot_WP_002347378.1_206
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002288938.1_867	lcl_NZ_CP018071.1_prot_WP_002288938.1_524,lcl_NZ_CP018071.1_prot_WP_002297349.1_2420
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002313112.1_3103	lcl_NZ_CP018070.1_prot_WP_002302855.1_2814
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002296606.1_815	lcl_NZ_CP018071.1_prot_WP_002290675.1_1581
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_059355916.1_858	lcl_NZ_CP018071.1_prot_WP_002349191.1_514
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_010729638.1_2121	lcl_NZ_CP018071.1_prot_WP_002287735.1_1750
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_059355958.1_3109	lcl_NZ_CP018070.1_prot_WP_002305782.1_2821,lcl_NZ_CP018070.1_prot_WP_002305782.1_2748
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002285758.1_896	lcl_NZ_CP018073.1_prot_WP_002285758.1_3056,lcl_NZ_CP018071.1_prot_WP_002285758.1_2170,lcl_NZ_CP018071.1_prot_WP_002285758.1_553,lcl_NZ_CP018071.1_prot_WP_002285758.1_432,lcl_NZ_CP018073.1_prot_WP_002285758.1_2931
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002296335.1_950	lcl_NZ_CP018071.1_prot_WP_002296335.1_608
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002296371.1_3098	lcl_NZ_CP018070.1_prot_WP_002302852.1_2811
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002287522.1_3198	lcl_NZ_CP018073.1_prot_WP_002287522.1_3019
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002297365.1_856	lcl_NZ_CP018071.1_prot_WP_002297365.1_2433,lcl_NZ_CP018071.1_prot_WP_002286926.1_512
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_059355952.1_3080	lcl_NZ_CP018070.1_prot_WP_002295623.1_2793
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002326704.1_942	lcl_NZ_CP018073.1_prot_WP_002326839.1_2983,lcl_NZ_CP018072.1_prot_WP_002324522.1_2868,lcl_NZ_CP018071.1_prot_WP_010778368.1_2042,lcl_NZ_CP018071.1_prot_WP_002326704.1_600,lcl_NZ_CP018073.1_prot_WP_002332708.1_3046,lcl_NZ_CP018071.1_prot_WP_002295743.1_2705,lcl_NZ_CP018071.1_prot_WP_002295743.1_999,lcl_NZ_CP018073.1_prot_WP_002326174.1_3016
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_000195429.1_401	lcl_NZ_CP018073.1_prot_WP_000195429.1_2924,lcl_NZ_CP018073.1_prot_WP_002316137.1_2987,lcl_NZ_CP018071.1_prot_WP_000195429.1_2720,lcl_NZ_CP018073.1_prot_WP_000195429.1_2936
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002296623.1_244	lcl_NZ_CP018071.1_prot_WP_002296623.1_1449,lcl_NZ_CP018071.1_prot_WP_002296623.1_2671,lcl_NZ_CP018071.1_prot_WP_002296623.1_144,lcl_NZ_CP018071.1_prot_WP_002296623.1_1222,lcl_NZ_CP018071.1_prot_WP_002296623.1_757,lcl_NZ_CP018071.1_prot_WP_002296623.1_615,lcl_NZ_CP018071.1_prot_WP_002296623.1_1138
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002303285.1_494	lcl_NZ_CP018071.1_prot_WP_002303285.1_182
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002303313.1_3082	lcl_NZ_CP018070.1_prot_WP_002303313.1_2795
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002311774.1_943	lcl_NZ_CP018071.1_prot_WP_002311774.1_601,lcl_NZ_CP018071.1_prot_WP_002301399.1_605,lcl_NZ_CP018072.1_prot_WP_002287225.1_2895
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002303286.1_495	lcl_NZ_CP018071.1_prot_WP_002303286.1_183
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002302440.1_188	lcl_NZ_CP018072.1_prot_WP_002302440.1_2877,lcl_NZ_CP018071.1_prot_WP_002302440.1_350,lcl_NZ_CP018071.1_prot_WP_002302440.1_562,lcl_NZ_CP018071.1_prot_WP_002302440.1_445,lcl_NZ_CP018073.1_prot_WP_002302440.1_3078,lcl_NZ_CP018073.1_prot_WP_002302440.1_2911,lcl_NZ_CP018071.1_prot_WP_002302440.1_1415,lcl_NZ_CP018073.1_prot_WP_002302440.1_3012,lcl_NZ_CP018071.1_prot_WP_002302440.1_868,lcl_NZ_CP018071.1_prot_WP_002302440.1_870,lcl_NZ_CP018071.1_prot_WP_002302440.1_1435,lcl_NZ_CP018071.1_prot_WP_002302440.1_276,lcl_NZ_CP018071.1_prot_WP_002302440.1_641,lcl_NZ_CP018071.1_prot_WP_002302440.1_949
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002319918.1_517	lcl_NZ_CP018071.1_prot_WP_002319918.1_205
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002324499.1_2868	lcl_NZ_CP018070.1_prot_WP_002347218.1_2792,lcl_NZ_CP018073.1_prot_WP_002305810.1_3037
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002292678.1_2997	lcl_NZ_CP018073.1_prot_WP_002292678.1_3001
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_000997695.1_113	lcl_NZ_CP018073.1_prot_WP_002346943.1_2923,lcl_NZ_CP018071.1_prot_WP_000997695.1_581,lcl_NZ_CP018071.1_prot_2451,lcl_NZ_CP018071.1_prot_WP_000997695.1_1224,lcl_NZ_CP018071.1_prot_WP_000997695.1_1445,lcl_NZ_CP018071.1_prot_WP_073120097.1_2407,lcl_NZ_CP018073.1_prot_WP_000997695.1_3044,lcl_NZ_CP018070.1_prot_WP_059355959.1_2768,lcl_NZ_CP018071.1_prot_WP_000997695.1_2142,lcl_NZ_CP018071.1_prot_WP_000997695.1_831,lcl_NZ_CP018071.1_prot_WP_000997695.1_2173
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_2872	lcl_NZ_CP018073.1_prot_WP_002300804.1_3040,lcl_NZ_CP018070.1_prot_WP_001120991.1_2788
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002296334.1_951	lcl_NZ_CP018071.1_prot_WP_002296334.1_609
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002332429.1_845	lcl_NZ_CP018071.1_prot_WP_002286491.1_1551
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002328880.1_2888	lcl_NZ_CP018070.1_prot_WP_001261742.1_2784
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002321282.1_3105	lcl_NZ_CP018070.1_prot_WP_002302858.1_2817
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_010782560.1_736	lcl_NZ_CP018071.1_prot_WP_002346735.1_362,lcl_NZ_CP018071.1_prot_WP_002303791.1_1099
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002292680.1_2995	lcl_NZ_CP018073.1_prot_WP_002292680.1_2999
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002296365.1_3099	lcl_NZ_CP018070.1_prot_WP_002302853.1_2812
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002286604.1_1864	lcl_NZ_CP018071.1_prot_WP_002286604.1_1495,lcl_NZ_CP018071.1_prot_WP_002287579.1_1993
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002311649.1_857	lcl_NZ_CP018071.1_prot_WP_002311649.1_2432
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002299190.1_898	lcl_NZ_CP018071.1_prot_WP_002296127.1_2168,lcl_NZ_CP018071.1_prot_WP_002299190.1_555,lcl_NZ_CP018073.1_prot_WP_002296127.1_2933,lcl_NZ_CP018071.1_prot_WP_002303202.1_434,lcl_NZ_CP018073.1_prot_WP_002303202.1_3054
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_059355956.1_3107	lcl_NZ_CP018070.1_prot_WP_073119920.1_2819
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002303486.1_2860	lcl_NZ_CP018073.1_prot_WP_002303486.1_3029,lcl_NZ_CP018070.1_prot_WP_002305772.1_2798
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002287659.1_897	lcl_NZ_CP018073.1_prot_WP_002287659.1_2932,lcl_NZ_CP018071.1_prot_WP_002287659.1_554,lcl_NZ_CP018071.1_prot_WP_002287659.1_433,lcl_NZ_CP018073.1_prot_WP_002287659.1_3055,lcl_NZ_CP018071.1_prot_WP_002287659.1_2169
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002297633.1_944	lcl_NZ_CP018071.1_prot_WP_002297633.1_602
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002302755.1_523	lcl_NZ_CP018071.1_prot_WP_002302755.1_211
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002286683.1_1806	lcl_NZ_CP018071.1_prot_WP_002286683.1_1548
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002299575.1_3067	lcl_NZ_CP018070.1_prot_WP_002299575.1_2781
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002305050.1_2871	lcl_NZ_CP018070.1_prot_WP_002303117.1_2789
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002302873.1_3117	lcl_NZ_CP018070.1_prot_WP_002302873.1_2756,lcl_NZ_CP018070.1_prot_WP_002302873.1_2829
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002319817.1_2839	lcl_NZ_CP018073.1_prot_WP_002319817.1_2945,lcl_NZ_CP018073.1_prot_WP_010729614.1_3005
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_059355913.1_707	lcl_NZ_CP018071.1_prot_2400
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002323589.1_3197	lcl_NZ_CP018073.1_prot_WP_002323589.1_3020
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002289111.1_1454	lcl_NZ_CP018071.1_prot_WP_002326685.1_1228,lcl_NZ_CP018071.1_prot_WP_002289111.1_1137
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002286934.1_861	lcl_NZ_CP018071.1_prot_WP_002286934.1_517,lcl_NZ_CP018071.1_prot_WP_002297353.1_2425
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002289057.1_874	lcl_NZ_CP018071.1_prot_WP_002289057.1_531,lcl_NZ_CP018071.1_prot_WP_002297346.1_2417
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_2919	lcl_NZ_CP018073.1_prot_3063
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002298822.1_863	lcl_NZ_CP018071.1_prot_WP_001009054.1_2276,lcl_NZ_CP018071.1_prot_WP_033658092.1_2422,lcl_NZ_CP018071.1_prot_WP_033657400.1_520
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002303016.1_1841	lcl_NZ_CP018071.1_prot_WP_002305393.1_1580
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002297404.1_205	lcl_NZ_CP018070.1_prot_WP_002297404.1_2801,lcl_NZ_CP018071.1_prot_WP_002297404.1_1559,lcl_NZ_CP018071.1_prot_WP_002297404.1_488,lcl_NZ_CP018073.1_prot_WP_002297404.1_3026,lcl_NZ_CP018071.1_prot_WP_002297404.1_755,lcl_NZ_CP018071.1_prot_WP_002297404.1_1876,lcl_NZ_CP018071.1_prot_WP_002287107.1_1340,lcl_NZ_CP018071.1_prot_WP_002297404.1_110,lcl_NZ_CP018071.1_prot_WP_002297404.1_139,lcl_NZ_CP018071.1_prot_WP_002287107.1_842,lcl_NZ_CP018071.1_prot_WP_002297404.1_1466,lcl_NZ_CP018071.1_prot_WP_010729587.1_651
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_000202380.1_570	lcl_NZ_CP018071.1_prot_WP_002317441.1_2038,lcl_NZ_CP018071.1_prot_WP_000202380.1_637,lcl_NZ_CP018071.1_prot_WP_002346541.1_1926,lcl_NZ_CP018073.1_prot_WP_000202380.1_2942,lcl_NZ_CP018071.1_prot_WP_000202380.1_2033,lcl_NZ_CP018071.1_prot_WP_000202380.1_257,lcl_NZ_CP018071.1_prot_WP_002346541.1_1980
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002303350.1_573	lcl_NZ_CP018071.1_prot_WP_002303350.1_260
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002292418.1_2920	lcl_NZ_CP018073.1_prot_WP_002305879.1_3064
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002299573.1_3068	lcl_NZ_CP018070.1_prot_WP_002299573.1_2782
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_059355957.1_3108	lcl_NZ_CP018070.1_prot_WP_002302862.1_2820
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002287775.1_945	lcl_NZ_CP018071.1_prot_WP_002287775.1_603
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002291278.1_1236	lcl_NZ_CP018071.1_prot_WP_002291278.1_886,lcl_NZ_CP018071.1_prot_WP_002290686.1_894
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002310954.1_3125	lcl_NZ_CP018070.1_prot_WP_002310954.1_2764,lcl_NZ_CP018073.1_prot_WP_002323647.1_3024
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002303116.1_3069	lcl_NZ_CP018070.1_prot_WP_002303116.1_2783
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002297366.1_855	lcl_NZ_CP018071.1_prot_WP_002286925.1_511,lcl_NZ_CP018071.1_prot_WP_002297366.1_2434
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_059355915.1_854	lcl_NZ_CP018071.1_prot_WP_002305699.1_510,lcl_NZ_CP018071.1_prot_WP_077850426.1_2435
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002296379.1_2853	lcl_NZ_CP018070.1_prot_WP_033582318.1_2804
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_WP_002305777.1_3123	lcl_NZ_CP018070.1_prot_WP_002305777.1_2762,lcl_NZ_CP018073.1_prot_WP_002295674.1_3025
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002287776.1_946	lcl_NZ_CP018071.1_prot_WP_002287776.1_604
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_000222572.1_115	lcl_NZ_CP018073.1_prot_WP_000222572.1_3042,lcl_NZ_CP018071.1_prot_WP_000222572.1_2724,lcl_NZ_CP018071.1_prot_WP_000222572.1_830,lcl_NZ_CP018071.1_prot_WP_002328397.1_1942,lcl_NZ_CP018071.1_prot_WP_000222572.1_1343,lcl_NZ_CP018071.1_prot_WP_000222572.1_1646,lcl_NZ_CP018071.1_prot_WP_073120058.1_1979,lcl_NZ_CP018071.1_prot_WP_000222572.1_694,lcl_NZ_CP018071.1_prot_WP_024265259.1_2004,lcl_NZ_CP018071.1_prot_WP_000222572.1_2171,lcl_NZ_CP018071.1_prot_WP_002302055.1_537,lcl_NZ_CP018073.1_prot_WP_073120213.1_3081,lcl_NZ_CP018071.1_prot_WP_002326066.1_1085,lcl_NZ_CP018071.1_prot_WP_024265257.1_2023,lcl_NZ_CP018073.1_prot_WP_000222572.1_2914,lcl_NZ_CP018071.1_prot_WP_069972672.1_2012,lcl_NZ_CP018071.1_prot_WP_000222572.1_229,lcl_NZ_CP018071.1_prot_WP_002325884.1_451,lcl_NZ_CP018071.1_prot_WP_002286097.1_1447,lcl_NZ_CP018073.1_prot_WP_002326066.1_3045,lcl_NZ_CP018073.1_prot_WP_010729620.1_3010
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_106914055.1_162	lcl_NZ_CP018071.1_prot_WP_086953915.1_485,lcl_NZ_CP018071.1_prot_WP_086953915.1_1121,lcl_NZ_CP018072.1_prot_WP_086953915.1_2866,lcl_NZ_CP018071.1_prot_WP_086953915.1_2120
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002288644.1_24	lcl_NZ_CP018071.1_prot_WP_002322279.1_2392,lcl_NZ_CP018071.1_prot_WP_002288644.1_2295
GCA_001895905.1_VRE001	lcl_NZ_CP013995.1_prot_2854	lcl_NZ_CP018070.1_prot_WP_002302842.1_2803
GCA_001895905.1_VRE001	lcl_NZ_CP013994.1_prot_WP_002286553.1_1844	lcl_NZ_CP018071.1_prot_WP_002305398.1_1585
