#taxa	Query_Protein	Subject_Proteins
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000141464.1_1144	lcl_NC_007795.1_prot_YP_500528.1_1848
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000066021.1_298	lcl_NC_007795.1_prot_YP_500709.1_2024,lcl_NC_007795.1_prot_YP_500569.1_1888
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NC_007795.1_prot_YP_498984.1_365,lcl_NC_007795.1_prot_YP_500434.1_1761
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000782200.1_347	lcl_NC_007795.1_prot_YP_500522.1_1842
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NC_007795.1_prot_YP_500163.1_1504,lcl_NC_007795.1_prot_YP_499858.1_1214
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000339146.1_352	lcl_NC_007795.1_prot_YP_500033.1_1377
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000634521.1_345	lcl_NC_007795.1_prot_YP_500524.1_1844
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_001268314.1_1138	lcl_NC_007795.1_prot_YP_500534.1_1854
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000072207.1_1133	lcl_NC_007795.1_prot_YP_500539.1_1859
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000162700.1_1128	lcl_NC_007795.1_prot_YP_500544.1_1864
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000524021.1_349	lcl_NC_007795.1_prot_YP_500520.1_1840
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000595257.1_325	lcl_NC_007795.1_prot_YP_500546.1_1866
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000142049.1_249	lcl_NC_007795.1_prot_YP_498862.1_246,lcl_NC_007795.1_prot_YP_498867.2_251
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000188650.1_1140	lcl_NC_007795.1_prot_YP_500532.1_1852
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NC_007795.1_prot_YP_500074.1_1417,lcl_NC_007795.1_prot_YP_500553.1_1873,lcl_NC_007795.1_prot_YP_500695.1_2010
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NC_007795.1_prot_YP_499165.1_541,lcl_NC_007795.1_prot_YP_499157.1_535
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000466778.1_348	lcl_NC_007795.1_prot_YP_500521.1_1841,lcl_NC_007795.1_prot_YP_500034.1_1378
GCA_000013425.1_Saureus_NCTC8325	lcl_NC_009641.1_prot_WP_000977774.1_49	lcl_NC_007795.1_prot_YP_498657.1_49,lcl_NC_007795.1_prot_YP_498659.1_51
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_CP029681.1_prot_WP_001792822.1_562,lcl_NZ_CP029681.1_prot_WP_000028683.1_1999
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_CP029681.1_prot_WP_001083324.1_206,lcl_NZ_CP029681.1_prot_WP_020977970.1_2329
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000466778.1_348	lcl_NZ_CP029681.1_prot_WP_000466784.1_956
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000982708.1_316	lcl_NZ_CP029681.1_prot_WP_000982711.1_358
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_CP029681.1_prot_WP_000672039.1_2467
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000339146.1_352	lcl_NZ_CP029681.1_prot_WP_000339141.1_957
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_001065083.1_318	lcl_NZ_CP029681.1_prot_WP_001065040.1_920
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_CP029681.1_prot_WP_000208400.1_2163,lcl_NZ_CP029681.1_prot_WP_000208395.1_2156
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000142049.1_249	lcl_NZ_CP029681.1_prot_WP_000142020.1_2158
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NZ_CP029681.1_prot_WP_000132194.1_919,lcl_NZ_CP029681.1_prot_WP_000131389.1_357
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_CP029681.1_prot_WP_001265709.1_831,lcl_NZ_CP029681.1_prot_WP_001265708.1_1127
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_001038688.1_1875	lcl_NZ_CP029681.1_prot_WP_001038713.1_560,lcl_NZ_CP029681.1_prot_WP_001038706.1_557
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000291474.1_1103	lcl_NZ_CP029681.1_prot_WP_000291510.1_347
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_227	lcl_NZ_CP029681.1_prot_26,lcl_NZ_CP029681.1_prot_2187
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000195799.1_320	lcl_NZ_CP029681.1_prot_WP_000195803.1_364
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000185669.1_319	lcl_NZ_CP029681.1_prot_WP_001066443.1_362
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_031765538.1_324	lcl_NZ_CP029681.1_prot_WP_000592202.1_926,lcl_NZ_CP029681.1_prot_WP_000592207.1_365
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_354	lcl_NZ_CP029681.1_prot_WP_000966213.1_960
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NZ_CP029681.1_prot_WP_000882086.1_1816
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000930256.1_353	lcl_NZ_CP029681.1_prot_WP_000909205.1_958
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_001808146.1_1935	lcl_NZ_CP029681.1_prot_WP_086352988.1_218,lcl_NZ_CP029681.1_prot_WP_025173837.1_131,lcl_NZ_CP029681.1_prot_WP_025173837.1_1826,lcl_NZ_CP029681.1_prot_WP_025173837.1_1056,lcl_NZ_CP029681.1_prot_WP_025173837.1_1769
GCA_003193785.1_Saureus_AR_0473	lcl_NC_009641.1_prot_WP_000022735.1_312	lcl_NZ_CP029681.1_prot_WP_031790715.1_917
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_CP014392.1_prot_WP_000672038.1_2924,lcl_NZ_CP014392.1_prot_WP_000672039.1_2929
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000188650.1_1140	lcl_NZ_CP014392.1_prot_WP_000188640.1_945
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000105584.1_1143	lcl_NZ_CP014392.1_prot_WP_001599101.1_948
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000990005.1_1127	lcl_NZ_CP014392.1_prot_WP_000990005.1_933
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000169946.1_1130	lcl_NZ_CP014392.1_prot_WP_000169945.1_936
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001065083.1_318	lcl_NZ_CP014392.1_prot_WP_001065056.1_929,lcl_NZ_CP014392.1_prot_WP_001065039.1_1618
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000466778.1_348	lcl_NZ_CP014392.1_prot_WP_000466777.1_956,lcl_NZ_CP014392.1_prot_WP_000466784.1_1579
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000208960.1_1137	lcl_NZ_CP014392.1_prot_WP_000208959.1_942
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NZ_CP014392.1_prot_WP_000882085.1_619,lcl_NZ_CP014392.1_prot_WP_000923044.1_628
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001199439.1_303	lcl_NZ_CP014392.1_prot_WP_050961189.1_915
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_CP014392.1_prot_WP_000208414.1_309,lcl_NZ_CP014392.1_prot_WP_000208389.1_316
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001133041.1_1132	lcl_NZ_CP014392.1_prot_WP_001813737.1_938
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001808146.1_1935	lcl_NZ_CP014392.1_prot_WP_001550301.1_2344,lcl_NZ_CP014392.1_prot_WP_001549130.1_2030
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000339146.1_352	lcl_NZ_CP014392.1_prot_WP_000339146.1_1578
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000022735.1_312	lcl_NZ_CP014392.1_prot_WP_000022728.1_1621
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001123684.1_308	lcl_NZ_CP014392.1_prot_WP_001123688.1_919
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001100161.1_1142	lcl_NZ_CP014392.1_prot_WP_031898197.1_947
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000921879.1_1131	lcl_NZ_CP014392.1_prot_WP_000921887.1_937
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_CP014392.1_prot_WP_001265709.1_1707,lcl_NZ_CP014392.1_prot_WP_001265708.1_1411
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000524021.1_349	lcl_NZ_CP014392.1_prot_WP_050961200.1_957
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000156406.1_1146	lcl_NZ_CP014392.1_prot_WP_000156414.1_951
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000276627.1_350	lcl_NZ_CP014392.1_prot_WP_031890881.1_958
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000803062.1_306	lcl_NZ_CP014392.1_prot_WP_050961192.1_918
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000195799.1_320	lcl_NZ_CP014392.1_prot_WP_000195803.1_2157,lcl_NZ_CP014392.1_prot_WP_031764620.1_931,lcl_NZ_CP014392.1_prot_WP_000195794.1_1616
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000983954.1_315	lcl_NZ_CP014392.1_prot_WP_000983954.1_925
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000141464.1_1144	lcl_NZ_CP014392.1_prot_WP_050961197.1_949
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000066021.1_298	lcl_NZ_CP014392.1_prot_WP_000066013.1_908
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_227	lcl_NZ_CP014392.1_prot_2498,lcl_NZ_CP014392.1_prot_286
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000782200.1_347	lcl_NZ_CP014392.1_prot_WP_000782200.1_955
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000438504.1_1135	lcl_NZ_CP014392.1_prot_WP_000438500.1_940
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000595257.1_325	lcl_NZ_CP014392.1_prot_WP_031924097.1_932
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_CP014392.1_prot_WP_000028628.1_436,lcl_NZ_CP014392.1_prot_WP_011443644.1_1971
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000977774.1_49	lcl_NZ_CP014392.1_prot_WP_000977781.1_110,lcl_NZ_CP014392.1_prot_WP_000977774.1_108
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001003272.1_1129	lcl_NZ_CP014392.1_prot_WP_001003271.1_935
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_031765538.1_324	lcl_NZ_CP014392.1_prot_WP_000592207.1_2156,lcl_NZ_CP014392.1_prot_WP_000592202.1_1613
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000142049.1_249	lcl_NZ_CP014392.1_prot_WP_000141942.1_321,lcl_NZ_CP014392.1_prot_WP_000142049.1_308
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001038688.1_1875	lcl_NZ_CP014392.1_prot_WP_001038688.1_1973
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001148638.1_2014	lcl_NZ_CP014392.1_prot_WP_001148642.1_2178
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000401950.1_309	lcl_NZ_CP014392.1_prot_WP_031898212.1_920
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_CP014392.1_prot_WP_000667275.1_149,lcl_NZ_CP014392.1_prot_WP_001083316.1_2317
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000634521.1_345	lcl_NZ_CP014392.1_prot_WP_050961199.1_953
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000416756.1_1891	lcl_NZ_CP014392.1_prot_WP_000416756.1_1986,lcl_NZ_CP014392.1_prot_WP_000416759.1_1988
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000002578.1_1141	lcl_NZ_CP014392.1_prot_WP_031898198.1_946
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001268314.1_1138	lcl_NZ_CP014392.1_prot_WP_031880723.1_943
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000185669.1_319	lcl_NZ_CP014392.1_prot_WP_000185671.1_1617
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000705895.1_346	lcl_NZ_CP014392.1_prot_WP_031844790.1_954
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000291474.1_1103	lcl_NZ_CP014392.1_prot_WP_000291513.1_2173
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000398878.1_351	lcl_NZ_CP014392.1_prot_WP_031890882.1_959
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000930256.1_353	lcl_NZ_CP014392.1_prot_WP_000909220.1_1577
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001187264.1_310	lcl_NZ_CP014392.1_prot_WP_031898213.1_921
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000323259.1_344	lcl_NZ_CP014392.1_prot_WP_050961198.1_952
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001114085.1_1136	lcl_NZ_CP014392.1_prot_WP_001114085.1_941
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NZ_CP014392.1_prot_WP_050961194.1_923,lcl_NZ_CP014392.1_prot_WP_000131383.1_2163,lcl_NZ_CP014392.1_prot_WP_000132194.1_1619
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_001017815.1_1139	lcl_NZ_CP014392.1_prot_WP_001017815.1_944
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_1747	lcl_NZ_CP014392.1_prot_1846,lcl_NZ_CP014392.1_prot_1941,lcl_NZ_CP014392.1_prot_2364
GCA_002000565.1_Saureus_USA300-SUR9	lcl_NC_009641.1_prot_WP_000350684.1_1145	lcl_NZ_CP014392.1_prot_WP_031898192.1_950
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000291474.1_1103	lcl_NZ_CP010297.1_prot_WP_000291513.1_2106
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_1747	lcl_NZ_CP010297.1_prot_1872,lcl_NZ_CP010297.1_prot_1777,lcl_NZ_CP010297.1_prot_2297
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_001808146.1_1935	lcl_NZ_CP010297.1_prot_WP_001549130.1_1964,lcl_NZ_CP010297.1_prot_WP_001550301.1_2277
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_CP010297.1_prot_WP_001265708.1_1330,lcl_NZ_CP010297.1_prot_WP_001265709.1_1638
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000466778.1_348	lcl_NZ_CP010297.1_prot_WP_000466784.1_1498
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_001065083.1_318	lcl_NZ_CP010297.1_prot_WP_001065039.1_1534
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_CP010297.1_prot_WP_000208414.1_310,lcl_NZ_CP010297.1_prot_WP_000208389.1_317
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_227	lcl_NZ_CP010297.1_prot_287,lcl_NZ_CP010297.1_prot_2431
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_CP010297.1_prot_WP_000672038.1_2857,lcl_NZ_CP010297.1_prot_WP_000672039.1_2862
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NZ_CP010297.1_prot_WP_000923044.1_629,lcl_NZ_CP010297.1_prot_WP_000882085.1_620
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000142049.1_249	lcl_NZ_CP010297.1_prot_WP_000141942.1_322,lcl_NZ_CP010297.1_prot_WP_000142049.1_309
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_001148638.1_2014	lcl_NZ_CP010297.1_prot_WP_001148642.1_2111
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000339146.1_352	lcl_NZ_CP010297.1_prot_WP_000339146.1_1497
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000022735.1_312	lcl_NZ_CP010297.1_prot_WP_000022728.1_1537
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000195799.1_320	lcl_NZ_CP010297.1_prot_WP_000195803.1_2090,lcl_NZ_CP010297.1_prot_WP_000195794.1_1532
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000185669.1_319	lcl_NZ_CP010297.1_prot_WP_000185671.1_1533
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000930256.1_353	lcl_NZ_CP010297.1_prot_WP_000909220.1_1496
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_CP010297.1_prot_WP_000667275.1_150,lcl_NZ_CP010297.1_prot_WP_001083316.1_2250
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NZ_CP010297.1_prot_WP_000131383.1_2096,lcl_NZ_CP010297.1_prot_WP_000132194.1_1535
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_CP010297.1_prot_WP_000028628.1_437,lcl_NZ_CP010297.1_prot_WP_011443644.1_1902
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000416756.1_1891	lcl_NZ_CP010297.1_prot_WP_000416756.1_1920,lcl_NZ_CP010297.1_prot_WP_000416759.1_1922
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_000977774.1_49	lcl_NZ_CP010297.1_prot_WP_000977781.1_111,lcl_NZ_CP010297.1_prot_WP_000977774.1_109
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_001038688.1_1875	lcl_NZ_CP010297.1_prot_WP_001038704.1_1907,lcl_NZ_CP010297.1_prot_WP_001038688.1_1904
GCA_000815125.1_Saureus_33b	lcl_NC_009641.1_prot_WP_031765538.1_324	lcl_NZ_CP010297.1_prot_WP_000592207.1_2089,lcl_NZ_CP010297.1_prot_WP_000592202.1_1529
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000066021.1_298	lcl_NZ_AP020315.1_prot_WP_000066009.1_2581
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000195823.1_1124	lcl_NZ_AP020315.1_prot_WP_000195837.1_2599
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_001125015.1_1125	lcl_NZ_AP020315.1_prot_WP_001125015.1_2600
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_AP020315.1_prot_WP_031787714.1_2446,lcl_NZ_AP020315.1_prot_WP_000667250.1_1760
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NZ_AP020315.1_prot_WP_072324175.1_1296,lcl_NZ_AP020315.1_prot_WP_103143312.1_1304
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000416756.1_1891	lcl_NZ_AP020315.1_prot_WP_031787916.1_149
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_AP020315.1_prot_WP_000669106.1_1865
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_AP020315.1_prot_WP_031787439.1_1486,lcl_NZ_AP020315.1_prot_WP_031896312.1_158
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_AP020315.1_prot_WP_031788206.1_1608
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_AP020315.1_prot_WP_001265709.1_410,lcl_NZ_AP020315.1_prot_WP_001265708.1_624
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000977774.1_49	lcl_NZ_AP020315.1_prot_WP_076681719.1_1798
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NZ_AP020315.1_prot_WP_001126845.1_2593
GCA_008619595.1_Saureus_KUH140087	lcl_NC_009641.1_prot_WP_000291474.1_1103	lcl_NZ_AP020315.1_prot_WP_000291505.1_2583
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_031765538.1_324	lcl_NZ_CP016863.1_prot_WP_000592207.1_877,lcl_NZ_CP016863.1_prot_WP_000592202.1_1435
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_001038688.1_1875	lcl_NZ_CP016863.1_prot_WP_001038688.1_1069,lcl_NZ_CP016863.1_prot_WP_001038704.1_1066
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_CP016863.1_prot_WP_000208389.1_2690,lcl_NZ_CP016863.1_prot_WP_000208414.1_2697
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000930256.1_353	lcl_NZ_CP016863.1_prot_WP_000909220.1_1468
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000142049.1_249	lcl_NZ_CP016863.1_prot_WP_000142049.1_2698,lcl_NZ_CP016863.1_prot_WP_000141942.1_2685
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000339146.1_352	lcl_NZ_CP016863.1_prot_WP_000339146.1_1467
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_CP016863.1_prot_WP_001083316.1_713,lcl_NZ_CP016863.1_prot_WP_000667275.1_2861
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000195799.1_320	lcl_NZ_CP016863.1_prot_WP_000195794.1_1432,lcl_NZ_CP016863.1_prot_WP_000195803.1_876
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_CP016863.1_prot_WP_000672039.1_87,lcl_NZ_CP016863.1_prot_WP_000672038.1_91
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_001065083.1_318	lcl_NZ_CP016863.1_prot_WP_001065039.1_1430
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_227	lcl_NZ_CP016863.1_prot_526,lcl_NZ_CP016863.1_prot_2720
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_001808146.1_1935	lcl_NZ_CP016863.1_prot_WP_101519184.1_685,lcl_NZ_CP016863.1_prot_WP_001549130.1_1007
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000185669.1_319	lcl_NZ_CP016863.1_prot_WP_000185671.1_1431
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_CP016863.1_prot_WP_001265708.1_1641,lcl_NZ_CP016863.1_prot_WP_001265709.1_1341
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000416756.1_1891	lcl_NZ_CP016863.1_prot_WP_000416756.1_1053,lcl_NZ_CP016863.1_prot_WP_000416759.1_1051
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000466778.1_348	lcl_NZ_CP016863.1_prot_WP_000466784.1_1466
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000022735.1_312	lcl_NZ_CP016863.1_prot_WP_000022728.1_1427
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_1747	lcl_NZ_CP016863.1_prot_665
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NZ_CP016863.1_prot_WP_000882085.1_2379,lcl_NZ_CP016863.1_prot_WP_000923044.1_2371
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_CP016863.1_prot_WP_000028628.1_2566,lcl_NZ_CP016863.1_prot_WP_101519187.1_1071
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_000977774.1_49	lcl_NZ_CP016863.1_prot_WP_078148076.1_2905,lcl_NZ_CP016863.1_prot_WP_000977781.1_2903
GCA_001717725.2_Saureus_1625.C01	lcl_NC_009641.1_prot_WP_001148638.1_2014	lcl_NZ_CP016863.1_prot_WP_001148642.1_855
